folder,file,thermal_mean,thermal_sd,thermal_q05,thermal_q50,thermal_q95,gps_time,wx_rel_hum_pct,wx_vis_lux,ObjectEmissivity,ReflectedTemperature,gps_utc,alpha2,wx_pressure_hpa,alpha1,ExtOpticsTemperature,TSens,beta2,beta1,EstimatedTransmission,Date,FocusDistance,ExtOpticsTransmission,RelativeHumidity,B,wx_ir_lux,F,gps_latitude,R,wx_temp_air_c,X,AtmosphericTemperature,J0,J1,ObjectDistance,gps_num_satellites,wx_uv_lux,gps_longitude
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000168-infrared-data.npy,30822.5588235294,139.834108155111,30627.2,30808.5,31074.8,1466183153,19.64,4525,0.970000028610229,293.149993896484,2016-06-17T17:05:53.000Z,0.0126200001686811,723.71,0.00656899996101856,293.149993896484,301.553985595703,-0.00667000003159046,-0.00227600010111928,0,160617-180553,2.25999999046326,1,19.7000007629395,1430.09997558594,7464,1,38.958963833,0,28.9,1.89999997615814,302.070007324219,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986541667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000169-infrared-data.npy,30827.2598039216,142.004427017513,30624.4,30815,31090.8,1466183154,19.55,4576,0.970000028610229,293.149993896484,2016-06-17T17:05:54.000Z,0.0126200001686811,723.69,0.00656899996101856,293.149993896484,301.556304931641,-0.00667000003159046,-0.00227600010111928,0,160617-180554,2.25999999046326,1,19.6399993896484,1430.09997558594,7464,1,38.9589635,0,28.88,1.89999997615814,302.049987792969,4214,69.6244964599609,2.3199999332428,15,0.37,-106.9865405
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000170-infrared-data.npy,30833.6323529412,143.444972825537,30631.7,30819.5,31104.2,1466183156,19.48,4576,0.970000028610229,293.149993896484,2016-06-17T17:05:56.000Z,0.0126200001686811,723.72,0.00656899996101856,293.149993896484,301.558380126953,-0.00667000003159046,-0.00227600010111928,0,160617-180556,2.25999999046326,1,19.5499992370605,1430.09997558594,7464,1,38.9589645,0,28.86,1.89999997615814,302.029998779297,4214,69.6244964599609,2.3199999332428,15,0.37,-106.9865385
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000171-infrared-data.npy,30832.6715686275,144.203451566988,30623.7,30814,31095.6,1466183157,19.48,4525,0.970000028610229,293.149993896484,2016-06-17T17:05:57.000Z,0.0126200001686811,723.76,0.00656899996101856,293.149993896484,301.563629150391,-0.00667000003159046,-0.00227600010111928,0,160617-180557,2.25999999046326,1,19.4799995422363,1430.09997558594,7458,1,38.958965667,0,28.85,1.89999997615814,302.010009765625,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986538167
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000172-infrared-data.npy,30838.362745098,147.067880122941,30620.1,30821.5,31119.6,1466183158,19.41,4576,0.970000028610229,293.149993896484,2016-06-17T17:05:58.000Z,0.0126200001686811,723.76,0.00656899996101856,293.149993896484,301.563629150391,-0.00667000003159046,-0.00227600010111928,0,160617-180558,2.25999999046326,1,19.4799995422363,1430.09997558594,7476,1,38.958966333,0,28.87,1.89999997615814,302,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986537667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000173-infrared-data.npy,30829.6274509804,143.348204781783,30607.1,30811.5,31092.8,1466183160,19.32,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:00.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.571319580078,-0.00667000003159046,-0.00227600010111928,0,160617-180600,2.25999999046326,1,19.4099998474121,1430.09997558594,7458,1,38.9589675,0,28.96,1.89999997615814,302.019989013672,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986537667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000174-infrared-data.npy,30831.5441176471,144.561620368112,30611.2,30813,31095.3,1466183161,19.24,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:01.000Z,0.0126200001686811,723.78,0.00656899996101856,293.149993896484,301.572326660156,-0.00667000003159046,-0.00227600010111928,0,160617-180601,2.25999999046326,1,19.3199996948242,1430.09997558594,7470,1,38.958967833,0,29.07,1.89999997615814,302.109985351562,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986538167
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000175-infrared-data.npy,30826.6323529412,144.247622112383,30608.8,30810.5,31095.3,1466183164,19.11,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:04.000Z,0.0126200001686811,723.74,0.00656899996101856,293.149993896484,301.578491210938,-0.00667000003159046,-0.00227600010111928,0,160617-180604,2.25999999046326,1,19.2399997711182,1430.09997558594,7464,1,38.95897,0,29.19,1.89999997615814,302.220001220703,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986538333
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000176-infrared-data.npy,30826.4852941176,142.301022707006,30627.2,30813.5,31086.9,1466183165,19.04,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:05.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.581939697266,-0.00667000003159046,-0.00227600010111928,0,160617-180605,2.25999999046326,1,19.1100006103516,1430.09997558594,7470,1,38.9589705,0,29.36,1.89999997615814,302.339996337891,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986538333
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000177-infrared-data.npy,30830.2303921569,143.634322427322,30632.4,30817,31085.9,1466183167,18.99,4525,0.970000028610229,293.149993896484,2016-06-17T17:06:07.000Z,0.0126200001686811,723.73,0.00656899996101856,293.149993896484,301.5859375,-0.00667000003159046,-0.00227600010111928,0,160617-180607,2.25999999046326,1,19.0400009155273,1430.09997558594,7470,1,38.958972,0,29.49,1.89999997615814,302.510009765625,4214,69.6244964599609,2.3199999332428,15,0.37,-106.9865385
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000178-infrared-data.npy,30827.9754901961,144.368215554256,30607.2,30815,31088.6,1466183168,19.01,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:08.000Z,0.0126200001686811,723.79,0.00656899996101856,293.149993896484,301.591064453125,-0.00667000003159046,-0.00227600010111928,0,160617-180608,2.25999999046326,1,18.9899997711182,1430.09997558594,7476,1,38.958972167,0,29.54,1.89999997615814,302.640014648438,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986539167
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000179-infrared-data.npy,30811.3235294118,144.346371996889,30596,30803,31081.1,1466183170,19,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:10.000Z,0.0126200001686811,723.77,0.00656899996101856,293.149993896484,301.593597412109,-0.00667000003159046,-0.00227600010111928,0,160617-180610,2.25999999046326,1,19.0100002288818,1430.09997558594,7476,1,38.958972667,0,29.66,1.89999997615814,302.690002441406,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986539667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000180-infrared-data.npy,30813.2990196078,144.483737980805,30602.7,30805.5,31073.9,1466183171,18.95,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:11.000Z,0.0126200001686811,723.81,0.00656899996101856,293.149993896484,301.601898193359,-0.00667000003159046,-0.00227600010111928,0,160617-180611,2.25999999046326,1,19,1430.09997558594,7476,1,38.958973333,0,29.7,1.89999997615814,302.809997558594,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986539667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000181-infrared-data.npy,30814.137254902,144.366121813266,30612.1,30809.5,31085.6,1466183172,18.88,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:12.000Z,0.0126200001686811,723.79,0.00656899996101856,293.149993896484,301.605255126953,-0.00667000003159046,-0.00227600010111928,0,160617-180612,2.25999999046326,1,18.9500007629395,1430.09997558594,7476,1,38.958974333,0,29.75,1.89999997615814,302.850006103516,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986539333
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000182-infrared-data.npy,30819.9558823529,143.572686367032,30612.3,30814,31087.5,1466183174,18.79,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:14.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.608703613281,-0.00667000003159046,-0.00227600010111928,0,160617-180614,2.25999999046326,1,18.8799991607666,1430.09997558594,7482,1,38.958975167,0,29.8,1.89999997615814,302.899993896484,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986538833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000183-infrared-data.npy,30825.0294117647,149.262717168749,30587.7,30819.5,31094,1466183175,18.72,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:15.000Z,0.0126200001686811,723.76,0.00656899996101856,293.149993896484,301.613952636719,-0.00667000003159046,-0.00227600010111928,0,160617-180615,2.23099994659424,1,18.7900009155273,1430.09997558594,7482,1,38.958975,0,29.81,1.89999997615814,302.950012207031,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986538
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000184-infrared-data.npy,30826.7843137255,150.123602765882,30590.8,30820,31094.6,1466183177,18.69,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:17.000Z,0.0126200001686811,723.78,0.00656899996101856,293.149993896484,301.61572265625,-0.00667000003159046,-0.00227600010111928,0,160617-180616,2.25999999046326,1,18.7199993133545,1430.09997558594,7482,1,38.958975333,0,29.86,1.89999997615814,302.959991455078,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986537667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000185-infrared-data.npy,30842.3578431373,150.11947421693,30614.5,30842,31113.6,1466183178,18.75,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:18.000Z,0.0126200001686811,723.81,0.00656899996101856,293.149993896484,301.622283935547,-0.00667000003159046,-0.00227600010111928,0,160617-180618,2.23099994659424,1,18.6900005340576,1430.09997558594,7482,1,38.958977167,0,29.85,1.89999997615814,303.010009765625,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986536833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000186-infrared-data.npy,30846.0539215686,147.429876574299,30628.1,30838.5,31104.9,1466183179,18.82,4679,0.970000028610229,293.149993896484,2016-06-17T17:06:19.000Z,0.0126200001686811,723.79,0.00656899996101856,293.149993896484,301.625274658203,-0.00667000003159046,-0.00227600010111928,0,160617-180619,2.23099994659424,1,18.75,1430.09997558594,7476,1,38.958976333,0,29.89,1.89999997615814,303,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986536667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000187-infrared-data.npy,30858,146.824180234312,30648.1,30849,31127.1,1466183181,19,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:21.000Z,0.0126200001686811,723.82,0.00656899996101856,293.149993896484,301.628448486328,-0.00667000003159046,-0.00227600010111928,0,160617-180621,2.23099994659424,1,18.8199996948242,1430.09997558594,7488,1,38.958974333,0,29.88,1.89999997615814,303.040008544922,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986537167
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000188-infrared-data.npy,30859.5049019608,144.107290953309,30646.8,30857,31115.3,1466183182,19.27,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:22.000Z,0.0126200001686811,723.8,0.00656899996101856,293.149993896484,301.632598876953,-0.00667000003159046,-0.00227600010111928,0,160617-180622,2.23099994659424,1,19,1430.09997558594,7476,1,38.958972833,0,29.85,1.89999997615814,303.029998779297,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986537
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000189-infrared-data.npy,30860.7205882353,142.2996746537,30656.8,30852.5,31113.8,1466183183,19.28,4525,0.970000028610229,293.149993896484,2016-06-17T17:06:23.000Z,0.0126200001686811,723.76,0.00656899996101856,293.149993896484,301.637756347656,-0.00667000003159046,-0.00227600010111928,0,160617-180623,2.23099994659424,1,19.2700004577637,1430.09997558594,7476,1,38.958970667,0,29.87,1.89999997615814,303,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986538167
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000190-infrared-data.npy,30868.5980392157,142.51538745399,30665.1,30864,31122.9,1466183185,19.25,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:25.000Z,0.0126200001686811,723.82,0.00656899996101856,293.149993896484,301.640289306641,-0.00667000003159046,-0.00227600010111928,0,160617-180625,2.23099994659424,1,19.2800006866455,1430.09997558594,7476,1,38.958968167,0,29.93,1.89999997615814,303.019989013672,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986538833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000191-infrared-data.npy,30870.4901960784,139.667673484991,30670.5,30858,31125.3,1466183186,19.12,4679,0.970000028610229,293.149993896484,2016-06-17T17:06:26.000Z,0.0126200001686811,723.8,0.00656899996101856,293.149993896484,301.645477294922,-0.00667000003159046,-0.00227600010111928,0,160617-180626,2.23099994659424,1,19.25,1430.09997558594,7476,1,38.958967833,0,29.84,1.89999997615814,303.079986572266,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986539833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000192-infrared-data.npy,30879.4215686275,146.209205418987,30664,30871,31129.6,1466183188,19.1,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:28.000Z,0.0126200001686811,723.8,0.00656899996101856,293.149993896484,301.64892578125,-0.00667000003159046,-0.00227600010111928,0,160617-180628,2.23099994659424,1,19.1200008392334,1430.09997558594,7482,1,38.958967167,0,29.82,1.89999997615814,302.989990234375,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986542833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000193-infrared-data.npy,30884.1911764706,146.71942232465,30667.7,30874.5,31142.5,1466183189,19.07,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:29.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.654449462891,-0.00667000003159046,-0.00227600010111928,0,160617-180629,2.23099994659424,1,19.1000003814697,1430.09997558594,7488,1,38.958966667,0,29.93,1.89999997615814,302.970001220703,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986543667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000194-infrared-data.npy,30882.3382352941,144.279894611095,30653.7,30867.5,31124.5,1466183190,19.07,4679,0.970000028610229,293.149993896484,2016-06-17T17:06:30.000Z,0.0126200001686811,723.79,0.00656899996101856,293.149993896484,301.654449462891,-0.00667000003159046,-0.00227600010111928,0,160617-180630,2.23099994659424,1,19.0699996948242,1430.09997558594,7476,1,38.958966667,0,29.87,1.89999997615814,303.079986572266,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986544667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000195-infrared-data.npy,30890.3039215686,147.303833934948,30646.1,30879.5,31141.9,1466183192,19.05,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:32.000Z,0.0126200001686811,723.73,0.00656899996101856,293.149993896484,301.660278320312,-0.00667000003159046,-0.00227600010111928,0,160617-180632,2.23099994659424,1,19.0699996948242,1430.09997558594,7482,1,38.958965833,0,29.93,1.89999997615814,303.019989013672,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986546667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000196-infrared-data.npy,30879.6323529412,142.796755673543,30652.8,30858,31121.3,1466183193,18.95,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:33.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.665710449219,-0.00667000003159046,-0.00227600010111928,0,160617-180633,2.23099994659424,1,19.0499992370605,1430.09997558594,7464,1,38.958965333,0,29.97,1.89999997615814,303.079986572266,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986547833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000197-infrared-data.npy,30864.7450980392,141.172827474807,30652.2,30848.5,31107.9,1466183194,18.86,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:34.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.669006347656,-0.00667000003159046,-0.00227600010111928,0,160617-180634,2.23099994659424,1,18.9500007629395,1430.09997558594,7482,1,38.958965,0,29.95,1.89999997615814,303.119995117188,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986549
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000198-infrared-data.npy,30857.0049019608,148.737693452887,30622.2,30842,31111.6,1466183196,18.76,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:36.000Z,0.0126200001686811,723.76,0.00656899996101856,293.149993896484,301.671752929688,-0.00667000003159046,-0.00227600010111928,0,160617-180636,2.23099994659424,1,18.8600006103516,1430.09997558594,7464,1,38.9589645,0,30.09,1.89999997615814,303.100006103516,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986551333
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000199-infrared-data.npy,30856.068627451,149.908199153603,30609.6,30848.5,31116.3,1466183197,18.71,4525,0.970000028610229,293.149993896484,2016-06-17T17:06:37.000Z,0.0126200001686811,723.76,0.00656899996101856,293.149993896484,301.673858642578,-0.00667000003159046,-0.00227600010111928,0,160617-180637,2.23099994659424,1,18.7600002288818,1430.09997558594,7547,1,38.958964167,0,30.09,1.89999997615814,303.239990234375,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986551833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000200-infrared-data.npy,30847.2794117647,148.212187686987,30602.5,30836.5,31119.5,1466183200,18.62,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:40.000Z,0.0126200001686811,723.78,0.00656899996101856,293.149993896484,301.685119628906,-0.00667000003159046,-0.00227600010111928,0,160617-180640,2.23099994659424,1,18.7099990844727,1430.09997558594,7583,1,38.958961167,0,30.06,1.89999997615814,303.239990234375,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986555667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000201-infrared-data.npy,30846.4362745098,148.713401285872,30602.2,30830.5,31111.1,1466183201,18.54,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:41.000Z,0.0126200001686811,723.72,0.00656899996101856,293.149993896484,301.689178466797,-0.00667000003159046,-0.00227600010111928,0,160617-180641,2.23099994659424,1,18.6200008392334,1430.09997558594,7577,1,38.958960333,0,30.12,1.89999997615814,303.209991455078,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986556667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000202-infrared-data.npy,30843.9362745098,148.635272378125,30606.6,30830,31120.1,1466183202,18.47,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:42.000Z,0.0126200001686811,723.74,0.00656899996101856,293.149993896484,301.694946289062,-0.00667000003159046,-0.00227600010111928,0,160617-180642,2.23099994659424,1,18.5400009155273,1430.09997558594,7577,1,38.958957333,0,30.15,1.89999997615814,303.269989013672,4214,69.6244964599609,2.3199999332428,15,0.36,-106.986558833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000203-infrared-data.npy,30830.3823529412,147.493644790376,30600.2,30821,31092,1466183204,18.38,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:44.000Z,0.0126200001686811,723.72,0.00656899996101856,293.149993896484,301.699768066406,-0.00667000003159046,-0.00227600010111928,0,160617-180644,2.23099994659424,1,18.4699993133545,1430.09997558594,7583,1,38.958954167,0,30.15,1.89999997615814,303.299987792969,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986560833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000204-infrared-data.npy,30828.2401960784,152.602049040601,30575,30816,31104.3,1466183205,18.33,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:45.000Z,0.0126200001686811,723.74,0.00656899996101856,293.149993896484,301.707611083984,-0.00667000003159046,-0.00227600010111928,0,160617-180645,2.23099994659424,1,18.3799991607666,1430.09997558594,7583,1,38.958952167,0,30.21,1.89999997615814,303.299987792969,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986563
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000205-infrared-data.npy,30835.3823529412,147.348990519936,30594.7,30824.5,31105,1466183207,18.19,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:47.000Z,0.0126200001686811,723.77,0.00656899996101856,293.149993896484,301.707611083984,-0.00667000003159046,-0.00227600010111928,0,160617-180647,2.23099994659424,1,18.3299999237061,1430.09997558594,7577,1,38.958948833,0,30.74,1.89999997615814,303.359985351562,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986567
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000206-infrared-data.npy,30821.4264705882,146.888213537206,30592.2,30810,31096.5,1466183208,18.13,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:48.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.715698242188,-0.00667000003159046,-0.00227600010111928,0,160617-180648,2.23099994659424,1,18.1900005340576,1430.09997558594,7583,1,38.958947833,0,31,1.89999997615814,303.890014648438,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986567833
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000207-infrared-data.npy,30831.5784313725,149.83557071575,30592.7,30821.5,31106.3,1466183210,18.06,4525,0.970000028610229,293.149993896484,2016-06-17T17:06:50.000Z,0.0126200001686811,723.75,0.00656899996101856,293.149993896484,301.721374511719,-0.00667000003159046,-0.00227600010111928,0,160617-180649,2.23099994659424,1,18.1299991607666,1430.09997558594,7583,1,38.9589485,0,31.22,1.89999997615814,304.149993896484,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986568
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000208-infrared-data.npy,30836.2254901961,146.586910407151,30609.9,30828.5,31107.3,1466183211,17.95,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:51.000Z,0.0126200001686811,723.79,0.00656899996101856,293.149993896484,301.725891113281,-0.00667000003159046,-0.00227600010111928,0,160617-180651,2.38299989700317,1,18.0599994659424,1430.09997558594,7583,1,38.9589495,0,31.45,1.89999997615814,304.369995117188,4214,69.6244964599609,2.3199999332428,15,0.38,-106.986566667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000209-infrared-data.npy,30853.5980392157,144.011237916986,30622.4,30836.5,31115.9,1466183212,17.89,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:52.000Z,0.0126200001686811,723.85,0.00656899996101856,293.149993896484,301.735168457031,-0.00667000003159046,-0.00227600010111928,0,160617-180652,2.59699988365173,1,17.9500007629395,1430.09997558594,7589,1,38.958948333,0,31.66,1.89999997615814,304.600006103516,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986567667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000210-infrared-data.npy,30846.8039215686,141.258909773709,30635.5,30834,31102.8,1466183214,17.87,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:54.000Z,0.0126200001686811,723.83,0.00656899996101856,293.149993896484,301.738677978516,-0.00667000003159046,-0.00227600010111928,0,160617-180654,2.38299989700317,1,17.8899993896484,1430.09997558594,7589,1,38.958947667,0,31.82,1.89999997615814,304.809997558594,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986568
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000211-infrared-data.npy,30846.137254902,140.586108754362,30637.2,30836,31102.6,1466183215,17.94,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:55.000Z,0.0126200001686811,723.84,0.00656899996101856,293.149993896484,301.742065429688,-0.00667000003159046,-0.00227600010111928,0,160617-180655,2.38299989700317,1,17.8700008392334,1430.09997558594,7595,1,38.9589475,0,31.98,1.89999997615814,304.970001220703,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986567167
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000212-infrared-data.npy,30850.137254902,150.229646160572,30635.8,30841.5,31126.9,1466183217,18.03,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:57.000Z,0.0126200001686811,723.93,0.00656899996101856,293.149993896484,301.746795654297,-0.00667000003159046,-0.00227600010111928,0,160617-180656,2.38299989700317,1,17.9400005340576,1430.09997558594,7595,1,38.958946667,0,32.08,1.89999997615814,305.130004882812,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986564667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000213-infrared-data.npy,30856.0098039216,144.25548593938,30654.7,30842.5,31124.5,1466183218,18.11,4576,0.970000028610229,293.149993896484,2016-06-17T17:06:58.000Z,0.0126200001686811,723.77,0.00656899996101856,293.149993896484,301.750854492188,-0.00667000003159046,-0.00227600010111928,0,160617-180658,2.38299989700317,1,18.0300006866455,1430.09997558594,7589,1,38.958947167,0,32.15,1.89999997615814,305.230010986328,4214,69.6244964599609,2.3199999332428,15,0.38,-106.986563667
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000214-infrared-data.npy,30846.8529411765,144.874220769341,30639.7,30835.5,31106.3,1466183219,18.19,4628,0.970000028610229,293.149993896484,2016-06-17T17:06:59.000Z,0.0126200001686811,723.87,0.00656899996101856,293.149993896484,301.757354736328,-0.00667000003159046,-0.00227600010111928,0,160617-180659,2.38299989700317,1,18.1100006103516,1430.09997558594,7589,1,38.958946167,0,32.17,1.89999997615814,305.299987792969,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986563167
/Users/benjaminblonder/Desktop/thermal data/thermal_control_160617_180132/,160617_180132-000000-000215-infrared-data.npy,30843.137254902,143.482618656291,30639.7,30833,31118.1,1466183221,18.33,4576,0.970000028610229,293.149993896484,2016-06-17T17:07:01.000Z,0.0126200001686811,723.86,0.00656899996101856,293.149993896484,301.763702392578,-0.00667000003159046,-0.00227600010111928,0,160617-180701,2.38299989700317,1,18.1900005340576,1430.09997558594,7601,1,38.958944833,0,32.24,1.89999997615814,305.320007324219,4214,69.6244964599609,2.3199999332428,15,0.37,-106.986563
