file,thermal_mean,thermal_sd,thermal_q05,thermal_q50,thermal_q95,stats1,stats2,stats3,stats4,stats5,stats6,stats7,stats8,stats9,stats10,stats11,stats12,stats13,stats14
cbt_2016_06_20_newer.mat,281.119855380689,1.06908418768259,279.87,280.86,283.42,417,275.986359949727,283.8,248.617885717716,284.959228515625,0.6576,0.97,2,2016,6,20,12,47,1
cbt_2016_06_20_newer.mat,281.131871544024,1.07177799487606,279.9,280.86,283.45,425,275.979606278,283.79,248.401737779236,284.954010009766,0.6548,0.97,2,2016,6,20,12,47,9
cbt_2016_06_20_newer.mat,281.192620161633,1.06757200361169,279.94,280.91,283.4895,431,275.975115279113,283.74,248.245428630568,284.949462890625,0.6523,0.97,2,2016,6,20,12,47,15
cbt_2016_06_20_newer.mat,281.178192258613,1.06978315899823,279.95,280.9,283.47,438,275.970532914826,283.73,248.069292585866,284.949005126953,0.6501,0.97,2,2016,6,20,12,47,22
cbt_2016_06_20_newer.mat,281.128047639303,1.07034481194283,279.88,280.86,283.4,444,275.96719559427,283.65,247.92360718672,284.947418212891,0.6474,0.97,2,2016,6,20,12,47,28
cbt_2016_06_20_newer.mat,281.054364100382,1.07522953993308,279.81,280.79,283.33,451,275.964024234334,283.58,247.759752861783,284.939971923828,0.6462,0.97,2,2016,6,20,12,47,35
cbt_2016_06_20_newer.mat,281.037222458529,1.06958965340048,279.8,280.79,283.31,458,275.961666530482,283.72,247.602418447163,284.935577392578,0.645,0.97,2,2016,6,20,12,47,42
cbt_2016_06_20_newer.mat,281.234257762655,1.06618262772276,279.99,280.97,283.45,465,275.960160201868,283.73,247.451538616479,284.924713134766,0.6442,0.97,2,2016,6,20,12,47,49
cbt_2016_06_20_newer.mat,281.234436410038,1.0592083411165,279.98,280.97,283.4395,472,275.959542967649,283.75,247.307048043349,284.920715332031,0.6437,0.97,2,2016,6,20,12,47,56
cbt_2016_06_20_newer.mat,281.227503190132,1.05595406970675,279.98,280.97,283.43,478,275.959750148087,283.78,247.188234789568,284.915954589844,0.6454,0.97,2,2016,6,20,12,48,2
cbt_2016_06_20_newer.mat,281.224155678435,1.05366995903006,279.99,280.98,283.3895,484,275.960662005938,283.88,247.074026550821,284.908538818359,0.6424,0.97,2,2016,6,20,12,48,8
cbt_2016_06_20_newer.mat,281.249357720119,1.06131831512719,279.98,281,283.4395,492,275.963015036134,283.9,246.928841152337,284.90234375,0.6411,0.97,2,2016,6,20,12,48,16
cbt_2016_06_20_newer.mat,281.324878774989,1.05561327147553,280.07,281.11,283.52,498,275.965663514726,283.92,246.825217965698,284.892211914062,0.6402,0.97,2,2016,6,20,12,48,22
cbt_2016_06_20_newer.mat,281.32581880051,1.05978327748549,280.04,281.09,283.48,505,275.969745779453,283.99,246.709968271818,284.887054443359,0.6394,0.97,2,2016,6,20,12,48,29
cbt_2016_06_20_newer.mat,281.318792003403,1.06856383421059,280.04,281.09,283.5195,511,275.974122631155,283.95,246.615973512049,284.88427734375,0.6377,0.97,2,2016,6,20,12,48,35
cbt_2016_06_20_newer.mat,281.370761378137,1.07022835843833,280.07,281.15,283.55,517,275.979334802713,283.9,246.52635750568,284.874969482422,0.6358,0.97,2,2016,6,20,12,48,41
cbt_2016_06_20_newer.mat,281.387635048916,1.06933179590469,280.08,281.17,283.55,525,275.987624806094,283.89,246.41360978782,284.867858886719,0.6335,0.97,2,2016,6,20,12,48,49
cbt_2016_06_20_newer.mat,281.345278604849,1.06132217670782,280.04,281.13,283.53,531,275.994878430757,283.88,246.33405088974,284.8623046875,0.631,0.97,2,2016,6,20,12,48,55
cbt_2016_06_20_newer.mat,281.365270097831,1.05715386739894,280.06,281.15,283.5195,538,276.00449848343,283.91,246.246590229611,284.855590820312,0.6287,0.97,2,2016,6,20,12,49,2
cbt_2016_06_20_newer.mat,281.374057847725,1.05328363724213,280.06,281.18,283.5,544,276.013763539827,283.89,246.176169524857,284.849029541016,0.6274,0.97,2,2016,6,20,12,49,8
cbt_2016_06_20_newer.mat,281.401271799235,1.05739106824303,280.08,281.23,283.549,551,276.025795309158,283.9,246.099257435596,284.844329833984,0.6264,0.97,2,2016,6,20,12,49,15
cbt_2016_06_20_newer.mat,281.508974904296,1.0650526367013,280.1505,281.31,283.66,558,276.03917957966,283.85,246.027932022631,284.833282470703,0.6253,0.97,2,2016,6,20,12,49,22
cbt_2016_06_20_newer.mat,281.385780518928,1.06977789358109,280.04,281.19,283.5795,565,276.053954070489,283.87,245.962127959581,284.832061767578,0.6257,0.97,2,2016,6,20,12,49,29
cbt_2016_06_20_newer.mat,281.379430029775,1.06774792551543,280.04,281.2,283.569,571,276.067753013443,283.93,245.910069502236,284.833068847656,0.6258,0.97,2,2016,6,20,12,49,35
cbt_2016_06_20_newer.mat,281.400518928116,1.07282426371321,280.06,281.22,283.59,578,276.085209413253,283.99,245.854346059852,284.825439453125,0.6272,0.97,2,2016,6,20,12,49,42
cbt_2016_06_20_newer.mat,281.339225861335,1.07139169607187,280,281.15,283.52,584,276.101362889305,284.01,245.810831573353,284.823547363281,0.6274,0.97,2,2016,6,20,12,49,48
cbt_2016_06_20_newer.mat,281.301599319438,1.06887050875827,279.96,281.1,283.48,592,276.12465390006,284.05,245.758837958032,284.817565917969,0.627,0.97,2,2016,6,20,12,49,56
cbt_2016_06_20_newer.mat,281.506499361974,1.0769400484606,280.12,281.31,283.64,598,276.143467731289,284.1,245.724308693891,284.814422607422,0.6274,0.97,2,2016,6,20,12,50,2
cbt_2016_06_20_newer.mat,281.504002552105,1.08236215986142,280.11,281.33,283.65,604,276.16345900612,284.14,245.693561675199,284.811553955078,0.6273,0.97,2,2016,6,20,12,50,8
cbt_2016_06_20_newer.mat,281.49522330923,1.07545474948827,280.12,281.31,283.619,611,276.188262112664,284.17,245.662415608341,284.80810546875,0.627,0.97,2,2016,6,20,12,50,15
cbt_2016_06_20_newer.mat,281.484900042535,1.06565467871143,280.12,281.29,283.619,617,276.210764703029,284.21,245.639722326951,284.807800292969,0.6263,0.97,2,2016,6,20,12,50,21
cbt_2016_06_20_newer.mat,281.464797958317,1.05916186837381,280.11,281.28,283.59,625,276.242511352479,284.23,245.615138355895,284.800079345703,0.6254,0.97,2,2016,6,20,12,50,29
cbt_2016_06_20_newer.mat,281.488039132284,1.05236318874294,280.15,281.31,283.5895,631,276.267599224995,284.29,245.600902353044,284.799652099609,0.625,0.97,2,2016,6,20,12,50,35
cbt_2016_06_20_newer.mat,281.485793279456,1.05992892084726,280.15,281.31,283.64,638,276.29821921638,284.31,245.5887851629,284.799865722656,0.6245,0.97,2,2016,6,20,12,50,42
cbt_2016_06_20_newer.mat,281.496911952361,1.05835962612042,280.14,281.31,283.6,644,276.325596724487,284.34,245.582201797177,284.798309326172,0.6242,0.97,2,2016,6,20,12,50,48
cbt_2016_06_20_newer.mat,281.489430029774,1.06505247822756,280.12,281.3,283.59,650,276.353994941545,284.43,245.579085281896,284.796997070312,0.624,0.97,2,2016,6,20,12,50,54
cbt_2016_06_20_newer.mat,281.467686091025,1.05433653885461,280.11,281.3,283.59,658,276.393407652038,284.47,245.580251703107,284.794311523438,0.6223,0.97,2,2016,6,20,12,51,2
cbt_2016_06_20_newer.mat,281.560323266695,1.06051909295307,280.18,281.4,283.6495,664,276.424098989427,284.49,245.585064522547,284.792114257812,0.621,0.97,2,2016,6,20,12,51,8
cbt_2016_06_20_newer.mat,281.525367928541,1.04979135854982,280.17,281.36,283.6,671,276.461098102176,284.49,245.594884988842,284.792694091797,0.6196,0.97,2,2016,6,20,12,51,15
cbt_2016_06_20_newer.mat,281.493887707359,1.05099220928641,280.13,281.32,283.58,677,276.493807782037,284.48,245.606860211866,284.792572021484,0.618,0.97,2,2016,6,20,12,51,21
cbt_2016_06_20_newer.mat,281.466856656741,1.04993533148239,280.11,281.3,283.5395,684,276.533099285061,284.53,245.624924160996,284.793243408203,0.6179,0.97,2,2016,6,20,12,51,28
cbt_2016_06_20_newer.mat,281.46367928541,1.04950603865985,280.1005,281.31,283.5195,691,276.573573507313,284.5,245.647333585175,284.790466308594,0.6174,0.97,2,2016,6,20,12,51,35
cbt_2016_06_20_newer.mat,281.551692896639,1.04463212750595,280.21,281.42,283.6185,698,276.615194297456,284.48,245.674023158019,284.789276123047,0.6164,0.97,2,2016,6,20,12,51,42
cbt_2016_06_20_newer.mat,281.51999574649,1.05087515706033,280.15,281.37,283.6,704,276.651754431535,284.49,245.700257065142,284.793548583984,0.6171,0.97,2,2016,6,20,12,51,48
cbt_2016_06_20_newer.mat,281.472169289664,1.04998166886181,280.1105,281.32,283.56,710,276.689107616002,284.46,245.729546437913,284.7958984375,0.6173,0.97,2,2016,6,20,12,51,54
cbt_2016_06_20_newer.mat,281.437928541046,1.05036374894806,280.09,281.3,283.509,717,276.733658286748,284.42,245.767524258848,284.794677734375,0.6177,0.97,2,2016,6,20,12,52,1
cbt_2016_06_20_newer.mat,281.419527860485,1.05124715719,280.0705,281.28,283.5195,724,276.779221248992,284.45,245.809539587604,284.796112060547,0.6191,0.97,2,2016,6,20,12,52,8
cbt_2016_06_20_newer.mat,281.536860910251,1.0406954780783,280.18,281.4,283.6195,731,276.8257603514,284.44,245.855527097799,284.799072265625,0.6206,0.97,2,2016,6,20,12,52,15
cbt_2016_06_20_newer.mat,281.501811994896,1.04259889696767,280.14,281.36,283.55,738,276.873239442635,284.49,245.905421463052,284.800933837891,0.6225,0.97,2,2016,6,20,12,52,22
cbt_2016_06_20_newer.mat,281.504423649511,1.04071440152959,280.16,281.37,283.5495,744,276.914656557577,284.52,245.951248081,284.802581787109,0.6249,0.97,2,2016,6,20,12,52,28
cbt_2016_06_20_newer.mat,281.481480221183,1.03477234598383,280.16,281.32,283.5195,750,276.956714950534,284.56,245.999855908068,284.804473876953,0.6267,0.97,2,2016,6,20,12,52,34
cbt_2016_06_20_newer.mat,281.481395151,1.02532424013395,280.16,281.32,283.53,758,277.013751002994,284.52,246.068921565911,284.805023193359,0.6275,0.97,2,2016,6,20,12,52,42
cbt_2016_06_20_newer.mat,281.560131858783,1.02245704464187,280.27,281.4,283.61,764,277.057217177433,284.53,246.123858897949,284.810455322266,0.6276,0.97,2,2016,6,20,12,52,48
cbt_2016_06_20_newer.mat,281.523019991493,1.020710674004,280.26,281.35,283.56,771,277.108640708198,284.57,246.191291387827,284.814422607422,0.6276,0.97,2,2016,6,20,12,52,55
cbt_2016_06_20_newer.mat,281.51397703105,1.01897890374664,280.23,281.35,283.5495,777,277.15330312475,284.59,246.251905567252,284.816528320312,0.6277,0.97,2,2016,6,20,12,53,1
cbt_2016_06_20_newer.mat,281.458438962144,1.01823354989111,280.17,281.28,283.4895,783,277.198481607108,284.59,246.315074694161,284.8203125,0.6278,0.97,2,2016,6,20,12,53,7
cbt_2016_06_20_newer.mat,281.418000850702,1.01297224426874,280.15,281.22,283.4,791,277.259483004223,284.58,246.403203455914,284.823974609375,0.6287,0.97,2,2016,6,20,12,53,15
cbt_2016_06_20_newer.mat,281.594432156529,1.00969112971076,280.33,281.41,283.6,797,277.305777106243,284.64,246.472174143976,284.827728271484,0.6299,0.97,2,2016,6,20,12,53,21
cbt_2016_06_20_newer.mat,281.518902594641,1.0223309554264,280.24,281.34,283.55,804,277.360341631533,284.62,246.55569291298,284.836578369141,0.6303,0.97,2,2016,6,20,12,53,28
cbt_2016_06_20_newer.mat,281.476524883029,1.01897318117556,280.191,281.28,283.5195,810,277.407560682548,284.61,246.629850214884,284.844146728516,0.6308,0.97,2,2016,6,20,12,53,34
cbt_2016_06_20_newer.mat,281.438115695449,1.01610021128569,280.1705,281.24,283.46,816,277.455170587159,284.68,246.706336202635,284.849029541016,0.6314,0.97,2,2016,6,20,12,53,40
cbt_2016_06_20_newer.mat,281.507588260315,1.01665266887059,280.25,281.31,283.54,824,277.519219106066,284.74,246.8118688163,284.853210449219,0.6314,0.97,2,2016,6,20,12,53,48
cbt_2016_06_20_newer.mat,281.493190131859,1.01904019798587,280.25,281.29,283.5295,831,277.575755932245,284.77,246.907469201326,284.859283447266,0.6315,0.97,2,2016,6,20,12,53,55
cbt_2016_06_20_newer.mat,281.493292216079,1.02109651496384,280.23,281.27,283.51,837,277.62455454333,284.82,246.991781624018,284.868408203125,0.6315,0.97,2,2016,6,20,12,54,1
cbt_2016_06_20_newer.mat,281.431709910677,1.02098015613264,280.16,281.22,283.44,843,277.67364156166,284.85,247.078237609402,284.874114990234,0.6315,0.97,2,2016,6,20,12,54,7
