file,thermal_mean,thermal_sd,thermal_q05,thermal_q50,thermal_q95,stats1,stats2,stats3,stats4,stats5,stats6,stats7,stats8,stats9,stats10,stats11,stats12,stats13,stats14
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.732208251953,1.76568055152893,285.112731933594,287.841857910156,290.871795654297,1594,284.993385722443,293.37,261.056029634215,287.989379882812,0.4209,0.97,2,2016,6,20,13,6,38
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.7880859375,1.65684950351715,285.360931396484,287.969482421875,290.477691650391,1627,285.186279554084,293.18,261.165119403524,288.158386230469,0.4226,0.97,2,2016,6,20,13,7,11
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.378295898438,1.57477414608002,286.131469726562,288.434875488281,291.255493164062,1660,285.326614408839,293.57,261.180235392859,288.309417724609,0.4255,0.97,2,2016,6,20,13,7,44
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.801544189453,1.70691514015198,285.186645507812,287.98583984375,290.663757324219,1693,285.42665982183,293.9,261.110281349573,288.473480224609,0.4247,0.97,2,2016,6,20,13,8,17
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,289.297943115234,1.40907144546509,287.477813720703,289.044982910156,292.426452636719,1726,285.500467216648,293.95,260.965558624062,288.637298583984,0.4292,0.97,2,2016,6,20,13,8,50
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,289.108123779297,1.32851529121399,287.176025390625,289.066253662109,291.688293457031,1760,285.563913523441,293.92,260.749131928545,288.782043457031,0.4303,0.97,2,2016,6,20,13,9,24
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.686981201172,1.32993042469025,286.582092285156,288.519592285156,291.02783203125,1793,285.627675014543,293.86,260.484295307195,288.921264648438,0.4276,0.97,2,2016,6,20,13,9,57
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.664245605469,1.31477665901184,286.419311523438,288.572448730469,290.606475830078,1827,285.710609499467,293.39,260.165990042112,289.047424316406,0.4292,0.97,2,2016,6,20,13,10,31
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.866821289062,1.36329650878906,286.784881591797,288.8359375,291.253967285156,1860,285.82224688713,293.21,259.823503034501,289.157989501953,0.4335,0.97,2,2016,6,20,13,11,4
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,289.077728271484,1.19112658500671,287.295532226562,289.106079101562,291.077392578125,1893,285.978754976009,293.06,259.458378420916,289.26220703125,0.442,0.97,2,2016,6,20,13,11,37
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.939208984375,1.27229416370392,286.876739501953,288.987365722656,290.885955810547,1927,286.201733116307,293.16,259.069417486192,289.353942871094,0.448,0.97,2,2016,6,20,13,12,11
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.96875,1.22899115085602,286.958618164062,289.067199707031,290.912994384766,1960,286.483561897662,293.18,258.694083036289,289.442565917969,0.4445,0.97,2,2016,6,20,13,12,44
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.757507324219,1.44273090362549,286.272125244141,289.074096679688,290.810913085938,1993,286.815866456434,293.28,258.344005496118,289.535186767578,0.4453,0.97,2,2016,6,20,13,13,17
